user,trd_times,total_count,B_out,C_in,out_count,in_count
U163B56,98,754.9799999999996,98,0,4018.3100000000004,4773.29
U44F7E7,97,3330.579999999998,0,0,21132.899999999998,24463.48
U0E7C1A,97,437.5,4,0,17151.42,17588.92
U4BF1EA,97,-16555.93,0,0,31432.99,14877.06
U3BCA7D,97,-25634.579999999994,59,0,95377.58000000002,69743.0
U28E720,96,-2523.6800000000003,22,0,7911.940000000001,5388.26
U40087E,96,-1661.910000000001,21,0,12296.439999999997,10634.529999999999
U2D4942,96,7228.639999999998,96,0,15198.37,22427.010000000002
U1C6424,96,-5183.779999999997,52,0,47977.14,42793.36
U47C302,96,-254.9799999999885,10,0,77804.43,77549.45000000001
U4622E1,96,-518.0200000000013,55,0,20148.93,19630.91
U0A32E2,96,-1162.4700000000003,96,0,5263.969999999998,4101.499999999999
U12AECF,96,5916.000000000003,2,0,20445.25,26361.250000000004
U3BEB0D,96,315.3700000000008,14,0,17931.69,18247.06
U46D257,96,10033.24,96,0,37762.41,47795.65
U012547,95,-0.07000000000039108,0,0,4888.36,4888.289999999999
U4D93B1,95,68229.80000000002,59,0,1537212.65,1605442.45
U506180,94,379.8399999999998,0,0,9170.679999999998,9550.52
U13AFAE,94,-336.34000000000015,94,0,6382.429999999999,6046.09
U4AE9C5,94,4725.279999999996,26,0,206838.95,211564.22999999998
U23CBEC,94,-1259.6100000000029,10,0,28588.45000000001,27328.84
U48B3A0,94,-14163.79,63,4,721503.4,707339.61
U1B4B62,93,-304.90999999999974,60,0,8858.189999999993,8553.279999999999
U46C2CC,93,-6097.21000000001,92,1,48771.04000000001,42673.83
U3456A8,93,3041.9700000000066,93,0,10779.769999999997,13821.740000000002
U22EA2F,93,49.77000000000021,0,0,6820.36,6870.129999999999
U38EAC7,93,13979.660000000007,22,7,197731.97999999998,211711.64
U2B857B,93,-3745.069999999998,16,0,45351.97999999999,41606.91
U07C030,93,-3767.159999999989,7,0,251809.01,248041.84999999998
U4EC9B9,93,518.3099999999995,20,0,14300.17,14818.479999999998
U35DED3,92,1708.4800000000027,0,0,37647.619999999995,39356.1
U1A74D2,91,-1350.36,9,0,13902.35,12551.99
U36ED5B,91,-5390.520000000001,16,0,18772.44,13381.920000000002
U2C0A97,91,-333.0500000000022,2,0,18519.619999999995,18186.57
U1C71AA,91,-1402.2500000000005,91,0,12904.25,11502.0
U35BAC0,90,49467.97,53,0,60923.82,110391.79000000001
U28D4C2,90,-23252.230000000003,85,0,94599.64,71347.41
U14287D,90,-309.74000000000024,60,0,13189.019999999999,12879.279999999999
U3882BD,90,-27.769999999999783,90,0,3001.0299999999997,2973.26
U2E01AD,89,1691.100000000015,21,0,303070.2,304761.3
U2DB446,89,-8286.92,59,0,20907.94,12621.02
U459201,88,-1878.9600000000005,46,0,21793.12,19914.16
U24013C,88,-12971.719999999994,88,0,21491.24,8519.52
U422A99,88,5484.829999999998,56,0,49627.37000000001,55112.20000000001
U26EEFB,88,-35307.37999999999,88,0,64678.450000000004,29371.069999999996
U3958CF,88,2983.12,9,0,41877.18999999999,44860.31000000001
U29481A,88,14.30999999999949,42,0,4820.01,4834.32
U077259,87,26654.86000000001,20,5,252388.81,279043.67000000004
U35B682,87,-2326.8600000000006,87,0,11684.32,9357.46
U032B7A,87,-1083.549999999994,87,0,11190.920000000002,10107.37
U441923,87,-231.42000000000024,83,0,861.180000000001,629.76
U25B498,87,18013.010000000002,82,0,12184.45,30197.46
U086AB5,86,5789.63,84,0,84015.36999999998,89805.0
U18D26C,86,8389.299999999997,86,0,73635.70000000001,82025.0
U322C74,86,-85.80000000000001,86,0,23137.910000000003,23052.11
U098CA7,86,-31828.83,86,0,40258.21,8429.380000000001
U381651,86,-37612.88000000002,38,0,103501.53,65888.65
U0CF3BB,86,-2250.8900000000003,20,0,6088.010000000001,3837.12
U52AF84,86,4799.7,56,0,55526.64,60326.34
U26D0FD,86,12829.779999999999,74,0,14784.830000000002,27614.609999999997
U0B7F8A,86,-27072.28,15,0,123762.04,96689.76
U02792A,85,2533.920000000002,17,0,91466.62999999999,94000.55
U49E0BF,85,8270.57,37,0,89163.56000000001,97434.13
U184DD9,85,46284.07000000001,7,17,660720.49,707004.56
U53C810,85,-2655.8600000000015,5,0,29352.82,26696.96
U156950,85,-33798.53999999999,46,1,66068.7,32270.159999999996
U47B597,85,14769.489999999993,6,0,61257.53000000001,76027.02
U11447A,85,-2641.4200000000005,73,0,13348.880000000003,10707.46
U367FE5,85,9686.150000000003,38,0,43724.750000000015,53410.9
U10BB8E,85,-339.78999999999917,26,0,19836.589999999997,19496.8
U2BA64B,85,6988.340000000002,80,0,16165.449999999999,23153.79
U271F15,84,-29812.050000000017,73,4,306740.58999999997,276928.54000000004
U49A48A,84,-5545.9000000000015,20,0,29791.11,24245.21
U390578,84,-2402.37,8,0,24499.229999999996,22096.86
U44B743,84,9072.799999999988,11,0,530081.13,539153.9299999999
U3EEA0E,84,3582.1899999999996,0,0,4481.440000000001,8063.63
U21F95B,84,-1062.41,84,0,4725.080000000002,3662.6700000000005
U2A0A02,84,813.7799999999993,83,0,5942.120000000001,6755.900000000001
U47E1D4,83,-1229.9400000000003,83,0,4199.580000000001,2969.6400000000003
U3E1CFF,83,-897.6600000000003,81,0,4186.5199999999995,3288.86
U04A866,83,-1254.1599999999983,48,0,34125.34000000001,32871.18
U17B9D1,83,-3588.15,83,0,4805.4,1217.25
U28DE91,83,-9615.82,10,0,43340.48,33724.66
U234274,83,6732.620000000003,74,2,28008.87,34741.49
U162079,83,-1240.1299999999978,23,0,18074.380000000005,16834.25
U2F7906,83,8201.760000000002,13,0,102657.68,110859.44
U15A1D7,82,9500.280000000002,11,0,205804.06,215304.34
U2235AE,82,-2957.3300000000017,71,0,35135.21999999998,32177.889999999985
U254874,82,-84179.01000000001,22,0,123881.39999999998,39702.39000000001
U3DEE09,82,-2571.42,26,0,46266.53,43695.11
U122D69,82,-2763.4900000000002,82,0,12385.579999999998,9622.09
U27CE70,82,-568.47,82,0,2264.57,1696.1
U10C36F,82,2022.119999999999,56,0,45336.350000000006,47358.469999999994
U046B7A,82,74.78999999999971,82,0,4310.2,4384.99
U45B12E,82,-87.97999999999911,8,0,11459.180000000002,11371.2
U248096,82,-407.5099999999999,15,0,10699.73,10292.220000000001
U32EE97,82,-10683.96,82,0,54202.42999999999,43518.47
U18222A,82,-20.52000000001317,0,0,391294.77,391274.25000000006
U3E12BE,82,-3120.4800000000027,3,0,162783.1,159662.62
U408F58,81,6952.010000000006,17,4,72039.28,78991.29
U2E5DDB,81,-1169.2599999999982,81,0,16241.379999999997,15072.119999999999
U4AA61C,81,1567.3200000000002,77,0,9101.3,10668.619999999999
U24DE41,81,-297.78000000000014,63,0,6376.039999999999,6078.26
U147CB0,81,3258.959999999999,74,0,4115.6,7374.5599999999995
U1CA67D,81,196.0199999999959,6,0,35633.02,35829.04
U173B25,81,23.519999999998618,0,0,13388.7,13412.22
U1C9ED9,81,402.09999999999854,45,0,68521.59,68923.69
U39A7E3,80,-13659.009999999998,40,12,44087.35,30428.340000000004
U42731F,80,-12.94000000003216,0,0,270931.85000000003,270918.91
U204557,80,-20.879999999999995,0,0,3305.890000000001,3285.01
U535EDA,80,3874.6699999999987,49,0,52705.14000000001,56579.80999999999
U43A16F,79,-7576.790000000008,0,0,188962.15,181385.36
U12C96B,79,-1122.33,14,0,92530.07,91407.74
U333DD4,79,0.5899999999991996,1,0,193674.21,193674.80000000002
U3C9197,79,-24178.44,0,0,293633.54999999993,269455.11
U4DF282,79,-6399.06000000001,19,0,99676.66,93277.60000000002
U0B792B,79,8396.34,51,0,53364.89,61761.23
U35E4F9,78,-642.3000000000001,49,13,9265.959999999995,8623.66
U3341BA,78,-1090.6700000000005,12,0,13191.889999999998,12101.22
U1DDB7A,78,-1.6900000000005093,0,0,13636.7,13635.01
U38502B,78,-440.51999999999134,27,9,213134.55000000002,212694.03
U12EF74,78,6543.180000000007,10,0,53432.030000000006,59975.21
U470246,78,-12342.640000000001,22,0,408543.97,396201.33
U10A604,77,-42227.99000000002,60,0,194006.6299999999,151778.63999999998
U37F7CD,77,331.72000000000315,77,0,62134.79999999998,62466.520000000004
U120502,77,22.150000000000546,64,0,23920.11,23942.26
U128A6C,77,-2911.879999999999,49,3,47798.490000000005,44886.61
U1AEA62,76,-209.53999999999996,72,0,19167.019999999997,18957.48
U5379DC,76,29701.8,60,0,104224.23000000001,133926.03
U50D79A,76,37849.399999999994,46,0,481660.48,519509.88
U433B62,76,1085.9,76,0,3762.17,4848.07
U2D982E,76,540.91,76,0,1289.22,1830.1299999999999
U392880,75,-1000.66,6,0,8082.3499999999985,7081.69
U1BE508,75,-2377.1300000000006,72,0,8526.220000000001,6149.09
U19BE00,75,25514.06,75,0,12428.31,37942.37
U4D1F4C,75,3406.8299999999954,6,0,55130.86,58537.69
U15D6D1,75,-66.18000000000211,0,0,110148.79999999999,110082.62
U50ABB4,74,-7195.549999999999,57,0,26486.329999999998,19290.780000000002
U3F9C9F,74,-159.60000000000082,0,0,19319.329999999998,19159.73
U3C62E4,74,10135.760000000006,10,0,140241.16,150376.91999999998
U3D2CDC,74,-807.2899999999997,74,0,10407.289999999999,9600.0
U194747,74,-7247.949999999998,73,0,10866.339999999998,3618.3900000000003
U2DC6C8,74,539.8699999999999,11,0,26958.09,27497.96
U32D8BC,74,750.5499999999997,4,0,18016.789999999997,18767.34
U498512,74,322.7100000000002,74,0,2518.8500000000004,2841.56
U1B193A,73,-10936.039999999997,73,0,67790.98,56854.939999999995
U4D5568,73,-564.5999999999988,73,0,11752.34,11187.74
U3851C5,73,5106.789999999999,73,0,17018.55,22125.34
U38443A,73,43880.04,35,0,102758.89000000001,146638.93000000002
U0AD178,73,1018782.25,0,0,3591856.4,4610638.65
U3316E6,73,269.8599999999999,64,0,34224.439999999995,34494.3
U17D8C2,73,2400.390000000023,2,0,223970.44999999998,226370.84000000005
U24C889,72,9719.419999999971,67,0,104080.70000000004,113800.12000000001
U34464D,72,-3240.059999999994,4,0,103336.13,100096.07
U4FAC83,72,373771.29000000004,0,0,1099962.0,1473733.2899999998
U26B204,72,-203.9799999999999,72,0,3086.6600000000008,2882.68
U165453,72,-7.580000000000067,1,0,4853.130000000001,4845.55
U20C9E0,72,8043.579999999999,26,4,18771.559999999998,26815.14
U3C1A7F,71,3109.7,71,0,5285.5199999999995,8395.22
U285AD9,71,7320.280000000005,70,0,14679.819999999994,22000.1
U2C4E38,71,-19147.07,11,1,74555.26000000001,55408.189999999995
U210253,71,2779.880000000002,0,0,22483.269999999997,25263.15
U1D1DC7,71,3670.789999999986,71,0,51215.530000000006,54886.32
U1D25E1,71,-8104.5700000000015,21,0,79950.45,71845.88
U2F4A44,71,73.57000000000062,3,0,8836.41,8909.98
U3F08E2,71,3338.4500000000007,71,0,14968.649999999998,18307.099999999995
U41FE66,71,249.23000000000138,70,0,12280.470000000001,12529.7
U1544FA,70,-2500.5600000000077,20,0,127710.42,125209.86000000002
U201350,70,973.9299999999994,14,0,11719.83,12693.76
U3CB371,70,-1756.9500000000007,17,0,92377.66999999998,90620.72
U464D05,70,-176839.84999999995,0,0,345082.0900000001,168242.24000000002
U43062E,70,-395.95999999999833,70,0,12938.809999999996,12542.85
U040B6C,70,-354.02999999999975,0,0,29794.269999999997,29440.239999999998
U110FF5,70,-348.4400000000006,12,0,45128.829999999994,44780.39
U09999E,70,-24397.379999999994,0,0,83188.2,58790.82
U4A8F6E,70,-1296.6399999999999,27,0,79478.5,78181.86000000002
U2B6E3E,70,-9754.549999999997,0,0,32911.16,23156.61
U1C9DAD,70,1078.3199999999995,69,0,3602.77,4681.089999999999
U1BFB31,70,2701.3599999999933,24,0,72190.61999999998,74891.97999999998
U073D89,70,4986.340000000001,69,1,9091.7,14078.04
U32AAF5,69,751.1900000000002,69,0,555.84,1307.03
U1765B2,69,-3683.810000000003,69,0,64817.88999999999,61134.079999999994
U0751B8,69,-3322.5899999999983,20,0,25139.82,21817.230000000003
U1F2811,69,466.7099999999999,0,0,2960.34,3427.05
U2699A3,69,-59.370000000000815,69,0,4617.169999999999,4557.799999999999
U281499,69,836.7799999999999,68,0,5031.300000000001,5868.08
U3724FF,69,38847.18,66,3,8123.1900000000005,46970.37
U057D4C,68,6566.509999999998,9,0,32158.43,38724.94
U144B3B,68,3636.6500000000015,7,0,13073.060000000001,16709.71
U0B64AB,68,-14055.869999999999,68,0,17097.17,3041.3
U4A8303,68,-3149.7000000000116,25,0,179529.17000000004,176379.46999999997
U33DB69,68,-1810.0000000000102,11,0,129194.26000000001,127384.26
U1E4314,68,14497.619999999999,39,0,27579.199999999993,42076.82
U47F14B,68,13325.000000000005,5,0,220043.9,233368.9
U044173,68,-103364.81,48,20,119931.44,16566.63
U1FC66D,68,-602.2099999999999,0,0,4743.37,4141.16
U376A86,68,-7050.570000000003,68,0,20919.93999999999,13869.369999999999
U286725,68,9152.170000000002,5,0,6982.78,16134.95
U0C62B1,67,44.38999999999993,67,0,2304.9399999999996,2349.33
U47D32B,67,-4384.04,61,0,8162.87,3778.83
U3BFDF3,67,2570.169999999982,3,0,252651.00999999998,255221.18000000002
U3101FD,67,-13260.96,8,0,20797.390000000003,7536.43
U463E0C,67,407.65999999999997,67,0,2603.67,3011.3299999999995
U2B33E5,67,1301.12,22,0,4162.44,5463.56
U4241FA,66,-63595.17999999996,60,1,150572.02000000002,86976.84
U0DF908,66,-6778.920000000002,45,0,31786.790000000005,25007.87
U12C97B,66,30308.449999999983,66,0,183339.38,213647.83
U101164,66,122.79999999999905,16,0,27580.900000000005,27703.699999999997
U3E6046,66,-2816.9399999999996,52,0,30281.33,27464.39
U4E30C1,66,3771.560000000001,0,0,13161.359999999995,16932.92
U34C6FC,66,-611.5000000000006,66,0,17693.1,17081.6
U2A55EF,66,-10218.609999999997,66,0,42235.15,32016.540000000005
U48A522,66,-9.249999999999773,27,0,38188.89,38179.64
U217CDA,65,43804.27,64,0,38721.63,82525.90000000001
U0E40FE,65,1317.0699999999997,65,0,27613.3,28930.37
U1C7F78,65,-4565.200000000001,3,0,19095.989999999998,14530.79
U110D97,65,-291.6800000000001,64,0,6729.939999999999,6438.26
U0B7172,65,-25636.520000000004,28,3,205675.81999999998,180039.3
U547028,65,-11791.86,47,0,14033.630000000001,2241.77
U023142,65,8630.170000000002,34,0,7822.249999999999,16452.42
U385AB7,64,6037.799999999999,0,0,39477.35,45515.15
U2C0F3D,64,-6130.429999999997,39,0,41117.56,34987.130000000005
U4D3ED1,64,-4145.2699999999995,8,0,36212.12,32066.850000000002
U08F395,64,1958.2599999999993,64,0,4407.240000000001,6365.5
U309C8E,64,3478.1699999999996,64,0,20612.94,24091.11
U28D782,64,-3271.01,64,0,5332.01,2061.0
U260329,64,-4952.680000000001,64,0,34598.079999999994,29645.4
U4B5E2F,64,3629.870000000001,64,0,30396.130000000005,34026.0
U255D4A,63,25834.46,0,18,21348.0,47182.46000000001
U2DF1AB,63,-6689.1,63,0,11886.69,5197.59
U3F1402,63,1273.1600000000003,7,0,18297.58,19570.739999999998
U49049C,63,-683.9700000000003,4,0,10621.519999999999,9937.55
U4E1FF0,63,67649.36,38,0,219003.08,286652.44000000006
U06B5EC,63,-1593.0499999999997,33,0,15173.539999999999,13580.49
U1AD0BC,63,-8042.599999999999,16,0,10641.349999999999,2598.75
U3D2FBA,63,-1586.2399999999998,63,0,3206.44,1620.2
U130E68,63,-78.9200000000003,63,0,2558.8500000000004,2479.9300000000003
U230E4B,62,11405.759999999998,34,3,53945.83,65351.590000000004
U06C43A,62,2215.2799999999993,1,0,62119.21000000001,64334.48999999999
U33AB24,62,-7426.749999999999,62,0,16549.289999999994,9122.54
U4DCC22,62,-1905.8000000000025,44,0,42568.690000000024,40662.89
U17D0C4,62,-704.0499999999998,62,0,6964.76,6260.709999999999
U232D61,62,-11718.039999999997,62,0,17995.94,6277.9
U114158,62,-116.84999999999991,28,0,2111.74,1994.8899999999999
U1D0E03,62,579.1599999999953,23,0,144181.62999999998,144760.79
U09E7EA,62,113209.06999999999,29,0,125985.54000000001,239194.61
U3D9147,62,2997.460000000002,58,1,19461.550000000003,22459.010000000002
U1E7518,62,27522.269999999982,2,3,462054.19000000006,489576.46
U247B42,62,-14052.910000000005,62,0,95680.59000000003,81627.68000000001
U27E127,62,1480.64,0,0,5324.24,6804.88
U1026F4,62,6.670000000003711,0,0,113574.04999999993,113580.72
U47CE2F,62,-9055.759999999991,62,0,71113.44000000002,62057.68
U3BE866,61,630.2400000000002,0,0,4970.09,5600.33
U0DB361,61,-6744.25,61,0,21648.850000000002,14904.6
U3BFF41,61,16573.969999999998,0,19,50393.420000000006,66967.39
U31DCA4,61,-134.5099999999993,37,0,27544.16,27409.65
U2BFA29,61,-2179.2700000000004,61,0,12586.099999999997,10406.83
U17547D,61,-12983.120000000003,1,0,143908.24000000005,130925.12000000001
U1FC40C,61,-547.0699999999999,33,0,5639.610000000001,5092.54
U065BC2,60,-142.45999999999952,60,0,3171.870000000001,3029.4100000000003
U2A58DE,60,-6091.029999999998,41,0,131311.36000000004,125220.33
U5110F0,60,-15498.239999999998,53,0,34617.83,19119.59
U20972D,60,-2012.1600000000035,10,0,49925.47,47913.31
U3E7390,60,-1183.98,60,0,3793.9800000000005,2610.0
U36873F,60,-11595.359999999999,60,0,11595.359999999999,0.0
U12C37D,60,-34984.99,48,0,53126.71,18141.72
U003DF1,60,2634.4500000000016,33,0,17829.42,20463.87
U1AB80D,60,-3593.149999999999,16,3,24990.800000000003,21397.65
U20FB2E,60,5732.730000000003,2,0,245309.45,251042.18
U391DF9,59,-2220.7699999999995,28,1,32381.710000000003,30160.94
U43C6E0,59,-6729.000000000006,59,0,13846.120000000006,7117.12
U2B8BD1,59,-200868.41999999993,57,2,204187.30999999994,3318.89
U487DCD,59,2485.7200000000007,8,0,19606.97,22092.690000000002
U0E78B5,59,-2415.540000000001,31,0,106415.80999999998,104000.26999999999
U36E237,59,18907.509999999987,58,1,835.7299999999998,19743.239999999998
U260B19,59,-2759.56,6,0,3474.9199999999996,715.36
U3A3F2B,59,47183.520000000004,59,0,76393.42,123576.94
U2E925F,59,8.519999999996799,0,0,49739.530000000006,49748.05
U4E9405,59,-5987.499999999999,59,0,41937.65999999999,35950.16
U068784,58,1353.9700000000003,58,0,2824.0,4177.97
U0D0713,58,-535.9199999999998,0,0,4185.1,3649.18
U4587E9,58,-12408.619999999999,58,0,20580.620000000003,8172.0
U5249A2,58,-3408.9,58,0,16463.739999999998,13054.84
U50B8E2,58,-5503.029999999977,17,0,387551.68,382048.65
U2ED049,58,3477.6100000000006,2,0,15744.64,19222.25
U0B44C1,58,29930.029999999995,22,0,250199.79,280129.82000000007
U3622C2,58,98.71999999999997,10,0,2624.4900000000002,2723.209999999999
U117D5C,58,110.00000000000318,2,0,284793.93999999994,284903.94
U38DFEB,58,241.1600000000006,0,0,121380.48999999999,121621.65000000001
U246238,57,45.210000000000036,0,0,27316.899999999998,27362.109999999997
U3E58E0,57,-24922.92,57,0,141058.41,116135.49
U263816,57,15.490000000000464,4,0,84367.50000000001,84382.99
U0FB500,57,-16972.48,57,0,117512.48,100540.0
U071ACA,57,87286.40000000004,13,12,213230.13999999998,300516.54
U45BEF8,57,-1382.47,8,0,58444.61000000001,57062.14
U0B122E,57,2990.350000000001,57,0,61442.719999999994,64433.07
U0B14F0,57,-401.3699999999999,57,0,2601.370000000001,2200.0
U00E649,57,-2545.52,57,0,10689.52,8144.0
U2F0AB0,57,16495.32999999998,1,0,76398.94,92894.26999999999
U44B7D8,57,146.66999999999956,57,0,4783.43,4930.1
U4CBF57,57,-1558.6599999999999,48,0,17118.63,15559.97
U0C0DCA,56,-8803.9,25,0,53577.34,44773.43999999999
U4B95C0,56,-1181.8599999999997,38,0,15094.060000000001,13912.199999999999
U167937,56,3050.429999999999,53,3,18552.42,21602.85
U2479AB,56,5939.87,56,0,4073.7500000000005,10013.62
U2371C0,56,15397.200000000004,16,11,20619.789999999994,36016.990000000005
U1257B8,56,-5792.610000000001,19,0,41935.86,36143.25
U384168,56,-12857.559999999998,36,0,34655.42,21797.86
U04D078,56,230.86000000000035,56,0,2051.09,2281.9500000000003
U4E70DC,56,-11249.369999999997,56,0,15584.389999999998,4335.02
U4C4FC2,56,8894.759999999998,56,0,22327.04,31221.8
U0EB46F,55,-771.5300000000002,55,0,29505.450000000004,28733.92
U2E3D4D,55,5138.509999999999,55,0,4178.6,9317.11
U2DB8A9,55,3661.8,55,0,3519.32,7181.120000000001
U406341,55,-3002.12,19,0,18465.069999999996,15462.95
U143DA1,55,-111.95000000000002,4,0,15993.529999999999,15881.579999999998
U334253,55,-639.95,55,0,1850.0499999999997,1210.1
U522BB2,55,1523.5499999999993,55,0,3315.76,4839.3099999999995
U543408,55,6.149999999999483,0,0,5689.680000000001,5695.83
U30555E,55,-2288.4400000000005,55,0,4203.469999999999,1915.03
U3B7358,55,-10293.799999999996,4,0,196011.24,185717.43999999997
U4EA34B,54,-27884.920000000006,52,2,77384.82,49499.9
U293E9B,54,-7259.769999999999,54,0,9138.849999999997,1879.08
U308D7A,54,650.6299999999967,54,0,52205.53,52856.16
U054C2A,54,-1028.3899999999999,54,0,1192.8899999999999,164.5
U38CF09,54,1686.229999999996,10,0,257544.65,259230.88
U1CE803,54,-235.81000000000006,5,0,7717.230000000001,7481.42
U136324,54,-26670.5,8,0,202155.52,175485.02000000002
U4994A4,54,-3972.9699999999953,54,0,7622.969999999995,3650.0
U1899A7,53,-530017.5,29,24,1053362.76,523345.26
U3AD919,53,2281.1899999999996,14,3,24395.350000000002,26676.54
U476066,53,-26310.25,21,9,62614.58,36304.33
U39B6A7,53,-3705.4299999999994,2,0,18494.6,14789.17
U28E4CA,53,-14291.980000000001,42,0,41930.95,27638.97
U0646C4,53,-4681.099999999998,12,0,90244.73,85563.63
U450A00,53,1367.5300000000002,45,0,34604.729999999996,35972.26
U39E8FC,53,-4.799999999999272,53,0,49569.8,49565.0
U28D8D9,53,-6826.179999999999,53,0,18086.44,11260.259999999998
U03DC0B,52,375.8200000000003,7,0,10224.150000000001,10599.970000000001
U24DBDB,52,109.33999999999651,2,0,189398.0,189507.34
U04798F,52,4039.0599999999995,52,0,39507.939999999995,43547.0
U44E01E,52,3626.629999999999,10,0,55619.00000000001,59245.63
U329AD7,52,6159.989999999999,51,0,4024.2500000000005,10184.24
U2FC117,52,151.68000000000018,52,0,3014.6700000000005,3166.3500000000004
U1267A1,52,-5230.139999999999,52,0,31776.769999999997,26546.629999999997
U385A49,52,-42863.7,48,1,124439.9,81576.2
U43BC0B,52,-1.7763568394002505e-13,52,0,4550.71,4550.71
U1A0B99,52,-644293.3399999999,19,0,2007167.1800000002,1362873.84
U541BC1,52,-1000.2199999999997,3,0,20148.33,19148.11
U229DF7,51,-22665.660000000003,51,0,149194.73,126529.06999999999
U4BF8D1,51,-208.8299999999968,2,0,58505.0,58296.170000000006
U203728,51,-5902.609999999997,22,10,28948.659999999996,23046.050000000003
U442C02,51,-393.6399999999967,0,0,155394.34,155000.7
U3FA199,51,-916.2000000000004,51,0,4138.95,3222.75
U3E21B9,51,-383.04000000000065,51,0,14939.599999999999,14556.56
U198750,51,1037.9200000000003,46,0,2495.84,3533.76
U3233E5,51,22.300000000000637,51,0,16382.699999999999,16405.0
U4C77FE,51,-2.8800000000001518,51,0,3454.28,3451.4
U33E542,51,702.7100000000007,0,0,7449.79,8152.500000000001
U2630B5,51,24635.33000000001,11,0,90716.63,115351.95999999999
U4E0516,51,-2878.3399999999965,51,0,123323.44,120445.09999999999
U4A9436,51,-9903.569999999998,51,0,20265.519999999997,10361.95
U200790,51,-9632.8,50,1,46226.400000000016,36593.6
U18D52D,51,13186.80000000003,11,0,273309.27,286496.07000000007
U2721F8,51,42.78999999999992,50,0,2817.5699999999997,2860.36
U2A7E48,51,-1465.1300000000003,51,0,1465.1300000000003,0.0
U006C5F,51,-445.6700000000003,10,0,11462.679999999998,11017.01
U26327E,50,290.80999999999983,50,0,765.2199999999999,1056.0300000000002
U0D1CF7,50,-7844.1,50,0,23910.989999999998,16066.89
U1A5ECA,50,-6018.5999999999985,0,0,164124.86000000002,158106.26
U0D9AFB,50,-169.64999999999986,50,0,1253.7,1084.05
U3FFC36,50,-3503.039999999999,41,0,37312.97,33809.93
U17FC47,50,3781.45,0,0,2231.4100000000003,6012.860000000001
U1F28B4,50,-861.6400000000003,50,0,12777.41,11915.77
U05FF67,50,144619.29000000004,11,0,21705.770000000004,166325.06000000003
U3CDCE9,50,-2018.03,5,0,19378.739999999998,17360.71
U06E67A,50,9517.279999999997,50,0,3454.039999999999,12971.32
U06B892,50,-9882.480000000001,30,0,31300.96,21418.480000000003
U3C6D7B,50,-1449.0100000000002,50,0,7509.290000000002,6060.280000000001
U49E171,50,2901.840000000001,50,0,9760.28,12662.12
U0D872C,50,962.5899999999747,7,0,192778.98,193741.57
U10F73A,49,2178.6600000000035,49,0,34771.78,36950.44
U08918E,49,2278.8799999999987,35,0,4235.110000000001,6513.990000000001
U4CECE3,49,-1346.33,30,0,16101.639999999998,14755.31
U2146B1,49,-11.179999999999787,6,0,14049.389999999998,14038.210000000001
U48B43F,49,388.9400000000023,26,0,33109.36,33498.3
U1C95AE,48,-10292.96,48,0,16891.619999999995,6598.66
U287541,48,972.2599999999993,3,0,13899.43,14871.69
U1BF9BE,48,-32891.79999999795,3,0,8689430.95,8656539.15
U5444C8,48,37004.2,2,0,69527.24,106531.44
U31351A,48,-608.04,48,0,2329.7899999999995,1721.75
U121654,48,34.140000000000384,48,0,2007.68,2041.8200000000002
U3D383D,48,-3862.0599999999995,48,0,10707.160000000002,6845.1
U277E9D,48,-4094.89,6,0,15069.04,10974.15
U0C7CB4,48,-4648.909999999999,48,0,6353.179999999999,1704.27
U1D0E38,48,69.83999999999997,7,0,2515.02,2584.8600000000006
U256835,48,-4350.809999999999,48,0,8667.409999999998,4316.6
U1E5883,48,19.5600000000004,1,0,18557.379999999997,18576.94
U498AE8,48,-4001.320000000007,0,0,744567.0,740565.6799999999
U26DBB7,48,40198.41,23,4,121340.25000000003,161538.66
U1FE928,48,-444.40999999999934,48,0,11110.21,10665.8
U12C8B8,47,-7119.010000000009,0,0,279675.0,272555.99
U1DDDCF,47,3684.859999999997,27,14,46238.0,49922.86
U2AECC8,47,-17629.539999999994,1,0,432230.69999999995,414601.16000000003
U0991C5,47,1244.6999999999998,3,0,19735.0,20979.7
U2D3061,47,-29318.6,47,0,43928.6,14610.0
U02DDF6,47,1.0500000000000824,1,0,3782.1499999999996,3783.2000000000003
U057D14,47,-723.52,1,0,2883.0,2159.48
U2E31B8,47,29.54999999999987,0,0,23253.420000000002,23282.969999999998
U02C41B,47,18818.97,47,0,32333.13,51152.100000000006
U496185,47,49030.56,0,8,132621.97999999998,181652.54
U29F694,47,4831.300000000002,36,0,21790.38,26621.68
U4DADC5,47,35.779999999996335,5,0,87708.48999999999,87744.26999999999
U172328,47,18.779999999999923,47,0,768.3,787.0799999999999
U273034,46,582.0700000000002,6,0,10247.69,10829.76
U2871E6,46,48027.45999999999,15,0,483345.45,531372.9099999999
U2476FE,46,-29619.7,46,0,35588.11,5968.41
U02331D,46,-10.220000000002017,46,0,7890.53,7880.3099999999995
U018599,46,11845.339999999997,28,0,74781.44,86626.78
U35B19C,46,-2560.0,46,0,9295.0,6735.0
U0ABC57,46,11609.879999999997,46,0,6095.709999999999,17705.589999999997
U220D1E,46,-3127.6700000000005,33,0,9662.210000000001,6534.54
U026F32,46,-1428.9000000000003,41,5,8740.1,7311.199999999999
U179E95,46,-10043.71,46,0,32886.63999999999,22842.93
U46CCCE,46,251.57000000000087,46,0,43124.869999999995,43376.44
