,user,trd_times,total_count,B_out,C_in,out_count,in_count
7036,UABD3CA,54,6544.320000000004,47,7,7310.079999999999,13854.400000000001
7037,U82AE7C,54,663.3299999999945,44,10,34110.84,34774.17
7038,U6B7856,54,6626.620000000003,32,22,59462.64,66089.26000000001
7039,U477D1A,54,-276.2399999999995,48,6,6765.320000000001,6489.08
7040,UCE5673,54,-14066.080000000002,48,6,31452.97,17386.89
7041,U5E4CF3,54,-158.19999999999993,42,12,8647.27,8489.07
7042,U57132F,54,317.17000000000013,50,4,2882.9100000000003,3200.0800000000004
7043,UBC07B5,54,-166.17999999999947,45,9,2778.72,2612.5400000000004
7044,U26360F,54,-1618.1999999999998,48,6,5556.59,3938.39
7045,UC5E9CB,54,2153.59,40,14,41737.259999999995,43890.85
7046,U99E1EF,54,-28586.61,51,3,77758.72,49172.11
7047,U478FC1,54,-8039.28,50,4,25364.500000000007,17325.22
7048,UC6F028,54,-15472.33999999999,48,6,56781.520000000004,41309.18
7049,UA1D846,54,5698.76,41,13,8230.84,13929.6
7050,U4F0891,54,-4492.24,49,5,25492.960000000003,21000.72
7051,U0DDF4A,54,-4696.579999999998,47,7,35469.57,30772.989999999998
7052,U813996,54,20287.57,44,10,5716.219999999999,26003.79
7053,UD97063,54,-29942.17000000005,37,17,590379.78,560437.6100000001
7054,UB06B5B,54,-1272.5900000000001,51,3,3567.45,2294.8599999999997
7055,UD8DB62,54,2982.370000000001,50,4,7379.14,10361.51
7056,U83C78A,54,-1587.1799999999994,42,12,17106.779999999995,15519.6
7057,U0BBCD5,54,1011.9100000000017,49,5,32347.11,33359.020000000004
7058,U704974,54,-30071.83,34,20,69949.83,39878.0
7059,UABA8AD,54,-333.6999999999989,51,3,16541.260000000002,16207.56
7060,U396281,54,619.2199999999998,33,21,1720.13,2339.35
7061,U7BC81D,54,116.65000000000194,45,9,13564.349999999991,13681.0
7062,UE1DCDB,54,-3418.05,50,4,6825.65,3407.6
7063,UB1929F,54,-2500.25,52,2,4574.25,2074.0
7064,UBE7251,54,-2624.9,51,3,3390.7900000000004,765.89
7065,U92B8AD,54,-2120.2,51,3,2724.58,604.38
7066,U2B8AC3,54,-5491.82,44,10,14604.73,9112.91
7067,UE75BF3,54,-48.28000000000003,32,22,12245.05,12196.77
7068,U8053B2,54,42260.419999999984,39,15,384635.0,426895.42
7069,U44F78E,54,-44873.009999999995,43,11,147103.60999999996,102230.6
7070,U610501,54,-0.21000000000003638,46,8,22485.060000000005,22484.85
7071,U9F26FB,54,0.2300000000001532,51,3,5804.6,5804.83
7072,UF23BA3,54,46757.43,18,36,217110.8,263868.23
7073,UDB14F8,54,48467.91999999998,48,6,9507.199999999999,57975.119999999995
7074,U0BB160,54,14858.999999999936,47,7,720792.0199999999,735651.02
7075,UDCC633,54,45819.44,24,30,228715.24,274534.68
7076,UD2652C,54,-1025.9099999999999,52,2,9312.909999999998,8287.0
7077,UBE4C37,54,-2076.670000000002,27,27,169507.40000000002,167430.72999999998
7078,U9B7894,54,-0.5700000000018974,51,3,18945.63,18945.059999999998
7079,U77D9BF,54,39513.93999999998,39,15,10191.689999999997,49705.63
7080,U25E9CA,54,22895.989999999998,44,10,95368.95999999999,118264.95
7081,UCBB16E,54,-326.9499999999995,44,10,19161.27,18834.32
7082,UBBD270,54,28387.289999999986,30,24,247102.23999999996,275489.52999999997
7083,UAD4483,54,33.74000000000005,44,10,4066.810000000001,4100.549999999999
7084,U3E4F30,54,-715.8599999999998,50,4,3314.840000000001,2598.98
7085,UDD5ABC,54,157.34999999999968,49,5,10677.349999999999,10834.699999999999
7086,UC8EF7B,54,2321.329999999997,51,3,20329.699999999997,22651.03
7087,UBAFE61,54,130810.23000000001,29,25,271097.51,401907.74
7088,U0EB48C,54,133.63000000000056,42,12,17572.440000000002,17706.07
7089,U7E4A3A,54,-420690.0300000004,38,16,1005401.08,584711.05
7090,U386278,54,-327.26999999999975,42,12,4447.6900000000005,4120.42
7091,U50247C,54,4.190000000000117,45,9,2628.61,2632.8
7092,U4FEF91,54,3312.229999999999,24,30,7325.279999999998,10637.510000000002
7093,U26B87E,54,231.17999999999984,33,21,4056.87,4288.049999999999
7094,U6CEFEA,54,19578.670000000006,42,12,35596.69,55175.36
7095,UA2836C,54,59253.419999999984,35,19,189809.35999999993,249062.77999999997
7096,U9C58EA,54,25287.029999999988,41,13,53748.34,79035.37
7097,UFEA367,54,2125.8600000000006,38,16,91427.01000000001,93552.87
7098,U170892,54,6692.5,33,21,93705.88,100398.38
7099,U64B105,54,-3137.0300000000025,39,15,179159.68999999997,176022.65999999997
7100,UC0528C,54,891.3900000000008,42,12,12424.2,13315.589999999998
7101,UAEB5A4,54,-2193.2799999999997,28,26,9469.54,7276.26
7102,UDC42DE,54,566.9299999999996,43,11,10207.42,10774.349999999999
7103,U33D412,54,0.0,36,18,103610.0,103610.0
7104,UC19186,54,510.5399999999977,42,12,59658.33,60168.869999999995
7105,U47D4B7,54,-1396.7699999999988,49,5,24646.77,23250.0
7106,U8B4A4C,54,-1263.9299999999994,50,4,4711.27,3447.34
7107,U97C792,54,-86885.71,39,15,138099.87,51214.159999999996
7108,UF73F8C,54,21361.550000000007,43,11,82968.76999999999,104330.31999999999
7109,UF430E1,54,13599.490000000002,40,14,30121.17,43720.66
7110,U960933,54,-6295.82,46,8,72345.04000000001,66049.22
7111,U1CB31D,54,-1798.11,53,1,1799.5099999999998,1.4
7112,UE31DEF,54,1239.33,47,7,2794.76,4034.09
7113,U017C90,54,195.93000000000004,39,15,6326.45,6522.38
7114,U74E5A8,54,2443.3799999999987,43,11,16578.519999999997,19021.9
7115,U955481,53,7736.67,34,19,26400.55,34137.22
7116,U316C77,53,-2018.5099999999998,49,4,7898.37,5879.86
7117,U4372F2,53,28227.170000000006,29,24,168900.22,197127.38999999998
7118,U090233,53,759.2199999999871,40,13,71446.37,72205.59000000001
7119,UE505DD,53,-3306.2899999999895,41,12,132235.74000000002,128929.45
7120,U180091,53,0.529999999999518,41,12,6255.630000000001,6256.160000000001
7121,UD78A12,53,7067.570000000001,32,21,30538.9,37606.47
7122,UA9D5A0,53,-2026.6399999999994,44,9,21019.65,18993.010000000002
7123,UFBA701,53,-3313.6800000000003,40,13,63447.58,60133.9
7124,U02CDE9,53,59972.89000000002,43,10,50675.28999999999,110648.18
7125,U52280E,53,12885.799999999996,43,10,11650.409999999998,24536.21
7126,U1C9A4B,53,-1277.63,50,3,3889.310000000001,2611.6800000000003
7127,UF96796,53,-40127.36000000001,44,9,88382.39999999998,48255.04
7128,UE9335F,53,883.6000000000001,48,5,2499.5200000000004,3383.12
7129,U83FBEA,53,-135.1899999999997,43,10,31741.879999999997,31606.690000000002
7130,U5AC527,53,-60.67999999999907,46,7,11140.089999999997,11079.41
7131,U537B34,53,588.0400000000012,46,7,15656.89,16244.93
7132,UD4EE46,53,4301.0400000000045,29,24,80039.98000000001,84341.01999999999
7133,U07BCE5,53,746.1799999999997,49,4,7255.7,8001.88
7134,UA6D0A4,53,14049.509999999998,46,7,65055.400000000016,79104.91
7135,UFF57FA,53,-4854.85,43,10,16721.3,11866.45
7136,UC240C1,53,1985.1000000000004,30,23,18216.2,20201.3
7137,UFA8C4B,53,-1929.8299999999992,45,8,17859.75,15929.92
7138,UD64F19,53,-2101.87,50,3,3760.2200000000007,1658.35
7139,UE445D5,53,1132.0,0,53,0.0,1132.0
7140,U7C5EAE,53,-416.48999999999984,49,4,11354.98,10938.49
7141,UFABDAE,53,11297.8,40,13,3647.77,14945.57
7142,U61DCBA,53,1920.749999999999,33,20,26133.869999999995,28054.620000000003
7143,U0F795E,53,-526.3300000000004,49,4,6776.250000000002,6249.92
7144,UF5CE2E,53,-2471.0699999999997,49,4,7281.39,4810.320000000001
7145,U28AA51,53,-6958.539999999999,49,4,8287.419999999998,1328.8799999999999
7146,UBD30AE,53,41120.58,40,13,55412.590000000004,96533.17
7147,UE52254,53,-12630.239999999998,32,21,53408.84,40778.600000000006
7148,U04F033,53,-602.849999999999,30,23,44578.52,43975.67
7149,UA3EFFF,53,-268.47,32,21,613.9300000000001,345.46000000000004
7150,UAD3CA3,53,5010.519999999993,35,18,106033.47000000002,111043.98999999999
7151,U1AB84C,53,252.36000000000104,44,9,21437.08,21689.44
7152,U817BF4,53,-377.62000000000006,49,4,982.5899999999999,604.97
7153,U0033A7,53,-1830.08,49,4,2794.0,963.92
7154,U633252,53,-576.8099999999998,40,13,24519.739999999994,23942.930000000004
7155,UF7D695,53,-6832.520000000002,38,15,57476.41000000001,50643.89
7156,UC264D5,53,-1225.9400000000023,37,16,228617.5,227391.56
7157,UE4A15A,53,-8334.779999999999,51,2,13797.33,5462.55
7158,U040FB1,53,17512.260000000006,42,11,15980.539999999992,33492.8
7159,UDFE1A3,53,-6512.96,49,4,16818.959999999995,10306.0
7160,UEE2191,53,4434.780000000001,44,9,5952.58,10387.36
7161,UBA0513,53,-7012.400000000001,47,6,10929.5,3917.1
7162,U250C10,53,-0.09999999999973852,33,20,4828.91,4828.8099999999995
7163,U0F05CE,53,-23213.000000000004,27,26,473657.79000000004,450444.79000000004
7164,UF73DE9,53,-2224.0000000000005,41,12,28911.760000000002,26687.76
7165,U751854,53,2149.629999999996,32,21,35431.55000000002,37581.18
7166,UDDCE58,53,-114.72999999999979,27,26,34118.53,34003.8
7167,UE0DC4D,53,455.67000000000013,35,18,2234.0699999999997,2689.74
7168,UA1C0D0,53,759.8100000000004,36,17,5599.11,6358.92
7169,U1492B3,53,-14848.039999999994,51,2,38425.729999999996,23577.69
7170,U7A3B7F,53,-585383.3199999998,38,15,935729.46,350346.14
7171,UE88659,53,3309.8900000000003,45,8,23942.86,27252.75
7172,UC2C54C,53,-613.0900000000001,49,4,27226.59,26613.5
7173,U189995,53,2.9499999999993634,28,25,24470.82,24473.77
7174,U596D0F,53,721.6600000000003,47,6,14856.009999999998,15577.67
7175,U57A60B,53,-23370.000000000004,34,19,238103.77,214733.77000000002
7176,UBAE356,53,2896.69,26,27,12897.529999999999,15794.22
7177,U25A4E4,53,-2640.5600000000004,45,8,39848.67,37208.11
7178,U18CABD,53,-6179.6799999999985,46,7,27357.539999999997,21177.86
7179,U3AF902,53,-5453.48,51,2,5533.49,80.01
7180,UA4C0C0,53,-1191.7900000000004,50,3,7050.29,5858.5
7181,UC619B7,53,-13597.310000000001,41,12,44027.82,30430.510000000002
7182,UD7EE14,53,-712.9299999999985,47,6,17712.93,17000.0
7183,U8B9114,53,-2464.9100000000003,47,6,11379.51,8914.599999999999
7184,U93C8D7,53,3296.99,27,26,5754.0,9050.99
7185,UBB912A,53,21069.660000000003,35,18,352150.22000000003,373219.88
7186,UCB0322,53,4185.620000000001,39,14,98111.46999999999,102297.09000000001
7187,U185576,53,-137503.31999999995,33,20,470953.87999999995,333450.55999999994
7188,U4BD42E,53,-998.31,27,26,8662.42,7664.110000000001
7189,U094B98,53,-146.21000000000026,46,7,7663.26,7517.049999999999
7190,U9C3CCE,53,-1952.3200000000002,46,7,9120.699999999999,7168.38
7191,U695E34,53,-3065.31,43,10,15066.12,12000.81
7192,UCDC46C,53,1530.4300000000003,45,8,57837.96,59368.39
7193,UA5B83B,53,-252.3900000000001,48,5,8858.580000000002,8606.19
7194,UB34A2A,53,-10967.499999999998,40,13,40653.020000000004,29685.52
7195,U813671,53,-4758.39,47,6,14522.499999999998,9764.109999999999
7196,U94A706,53,-4203.9400000000005,49,4,8449.82,4245.88
7197,UFDA21E,53,15199.57,35,18,9596.93,24796.500000000004
7198,U344CDD,53,8056.179999999999,36,17,6939.55,14995.73
7199,U7FB31A,53,-11704.75,48,5,32729.749999999993,21025.0
7200,UEF500A,53,6429.610000000001,45,8,161490.71999999997,167920.33000000002
7201,UBEB714,53,-5011.320000000001,49,4,10048.52,5037.2
7202,U4A6A85,53,2011.1200000000013,48,5,13835.66,15846.78
7203,U110F6D,53,-47.069999999998345,51,2,8238.839999999998,8191.7699999999995
7204,U958B6F,53,-197.410000000001,50,3,8849.460000000001,8652.050000000001
7205,U3271DB,53,4953.840000000002,34,19,48918.76000000001,53872.6
7206,U3DCE68,53,-47816.91999999998,41,12,408954.4800000001,361137.56
7207,U45A5CB,53,207.9399999999996,43,10,11953.740000000002,12161.68
7208,U44A71E,53,1418.2000000000005,50,3,13881.099999999999,15299.3
7209,U79A146,53,4132.659999999996,20,33,61830.03,65962.69
7210,U486088,53,234.39000000000078,34,19,57511.58,57745.97
7211,U7B944B,53,12245.45,45,8,42337.55,54583.00000000001
7212,UDBD840,53,6052.2,29,24,12338.41,18390.61
7213,UECC60A,53,-2378.82,47,6,17308.8,14929.98
7214,UA6A848,53,-3114.5200000000004,42,11,4861.419999999999,1746.8999999999996
7215,U49B39F,53,-172.62999999999997,46,7,1202.67,1030.04
7216,U423B3C,53,-3302.9600000000005,51,2,12332.959999999997,9030.0
7217,U6D3261,53,369.02,43,10,4224.71,4593.73
7218,UE82438,53,-12.569999999999993,29,24,795.55,782.98
7219,UD0FC80,53,14187.890000000003,45,8,77383.81999999999,91571.70999999999
7220,U279B27,53,-148.65000000000003,49,4,3228.850000000001,3080.2
7221,UF20641,53,-10312.829999999994,29,24,118854.06999999999,108541.24
7222,U1D992D,53,489.5400000000001,49,4,12019.23,12508.769999999999
7223,U55E7EC,53,-3807.33,44,9,20653.63,16846.3
7224,UF60421,53,1865.4500000000007,43,10,13562.26,15427.71
7225,U18389D,53,-16669.039999999997,50,3,22677.52999999999,6008.49
7226,U663F28,53,5.510000000000218,28,25,90932.12,90937.63
7227,U4C6491,53,1771.6099999999997,46,7,15111.700000000003,16883.31
7228,UE3DA9C,53,67.21000000000004,29,24,8769.66,8836.87
7229,U93ADD6,53,57535.96999999998,49,4,7064.040000000001,64600.01
7230,U975E00,53,1622.4700000000012,47,6,13444.280000000002,15066.75
7231,UC8F70F,53,151.2199999999997,30,23,6316.160000000001,6467.38
7232,U824C23,52,-49.48000000000775,32,20,210326.45,210276.97000000003
7233,U6C3C73,52,1379.9099999999996,45,7,15417.759999999997,16797.67
7234,U82E1FB,52,102.52999999999957,42,10,31897.89,32000.42
7235,UD0F60F,52,-35986.560000000005,46,6,53904.020000000004,17917.46
7236,U21EDE1,52,-15152.339999999998,49,3,26706.350000000002,11554.01
7237,U491F5E,52,-599.0899999999995,38,14,6093.540000000001,5494.449999999999
7238,U41D8C6,52,141.15999999999974,49,3,4142.780000000001,4283.9400000000005
7239,U24CCC7,52,-382.1499999999919,27,25,172691.79,172309.63999999998
7240,UB79A41,52,-13202.119999999999,39,13,28279.300000000003,15077.18
7241,UB63BA0,52,-9765.349999999999,48,4,23218.7,13453.35
7242,UC73926,52,-31448.37000000002,28,24,315018.45,283570.07999999996
7243,UCFA450,52,2998.8699999999994,33,19,1525.6000000000001,4524.469999999999
7244,U4F6741,52,2092.8399999999983,41,11,24020.81,26113.649999999998
7245,UD26B62,52,-311.75999999999993,45,7,5053.3499999999985,4741.59
7246,U1E4035,52,-20.56999999999968,45,7,2663.1999999999994,2642.63
7247,UFF5628,52,-8981.759999999998,47,5,11179.51,2197.75
7248,UA0E608,52,-3620.03,49,3,9842.76,6222.73
7249,U15CB83,52,-818.9799999999977,40,12,26504.439999999995,25685.46
7250,U641E4C,52,-2019.3999999999967,42,10,56288.229999999996,54268.83
7251,UD9849B,52,2016.0499999999993,28,24,111082.18000000001,113098.22999999998
7252,UD1C08D,52,4831.549999999999,48,4,26403.45,31235.0
7253,U8583A7,52,-249.27999999999884,33,19,230564.08000000002,230314.8
7254,UAED628,52,24951.280000000013,42,10,177894.56999999998,202845.85
7255,UDFC6B4,52,-0.22999999999774445,32,20,93760.81,93760.58000000002
7256,U7AA868,52,202.53,32,20,4171.71,4374.239999999999
7257,U202000,52,-207.66999999999916,41,11,16948.469999999998,16740.8
7258,U224756,52,-1306.4100000000008,47,5,5297.580000000001,3991.1699999999996
7259,U4529F1,52,27260.480000000007,43,9,17089.34,44349.82000000001
7260,U4D68C6,52,2043.2299999999996,36,16,20383.56,22426.79
7261,U2A25F9,52,-25682.18,30,22,90198.77,64516.59
7262,U41A615,52,25240.629999999997,44,8,11165.6,36406.229999999996
7263,U1FB2C0,52,-9429.109999999997,41,11,95033.49999999999,85604.38999999998
7264,UA3C8A0,52,58102.58,31,21,207589.84,265692.42000000004
7265,U6F9CBB,52,38953.850000000006,41,11,198923.68999999997,237877.53999999998
7266,UE8D548,52,4221.560000000001,43,9,59389.69999999998,63611.26000000001
7267,U3A6BC0,52,458.4400000000051,36,16,37444.45,37902.89
7268,U8AC8E8,52,2674.680000000001,49,3,8475.55,11150.23
7269,UBD5514,52,10402.4,27,25,53083.6,63486.0
7270,U000101,52,-73.69000000000123,38,14,7902.430000000001,7828.740000000001
7271,U4D2CCB,52,-317.4100000000035,32,20,112160.57000000002,111843.16000000002
7272,U5678F7,52,1.0,26,26,2752.0,2753.0
7273,U335DBD,52,2440.6600000000103,43,9,175427.55999999997,177868.22000000003
7274,UD7E97A,52,2434.6600000000008,48,4,19964.19,22398.85
7275,U220B2E,52,-638.7099999999997,46,6,4677.389999999999,4038.68
7276,U8EEEDE,52,-2121.12,35,17,10712.949999999999,8591.830000000002
7277,U87BB6B,52,-225037.83000000005,31,21,323393.71,98355.88
7278,UAA83D2,52,-13474.650000000001,36,16,59434.02,45959.37
7279,U371635,52,6683.6900000000005,37,15,23614.519999999997,30298.21
7280,UE6C182,52,13699.529999999999,40,12,73472.79000000001,87172.32
7281,UE6D752,52,-7667.360000000001,51,1,8063.359999999999,396.0
7282,U239F2B,52,46779.20999999996,39,13,1384959.25,1431738.46
7283,U188C9E,52,405.0499999999995,44,8,17011.61,17416.659999999996
7284,U161319,52,2967.3999999999987,50,2,9932.6,12900.0
7285,UAF14C1,52,-1708.3899999999999,47,5,4732.57,3024.18
7286,UCDB367,52,23637.64,47,5,9551.359999999999,33189.0
7287,U77F791,52,-320.5199999999995,50,2,2865.5199999999995,2545.0
7288,U1703D4,52,-3855.34,42,10,34535.11,30679.769999999997
7289,U77B7C0,52,-1507.919999999986,25,27,717137.9600000001,715630.04
7290,U049C4E,52,-633.6500000000001,49,3,2386.550000000001,1752.9
7291,UE9F982,52,-589.5599999999997,37,15,5081.02,4491.46
7292,U141AF6,52,-11283.970000000003,46,6,25193.84,13909.869999999999
7293,U162833,52,-3315.7899999999986,38,14,79993.12,76677.33000000002
7294,U06C350,52,-449.5300000000016,32,20,27780.930000000004,27331.39999999999
7295,U7D68AB,52,-43.41000000000213,33,19,87163.03,87119.62000000002
7296,U8124C5,52,-14050.860000000002,43,9,35776.1,21725.239999999998
7297,U4BEBB6,52,-1252.9400000000003,41,11,3965.02,2712.08
7298,UB133F7,52,-5966.709999999997,50,2,17144.71,11178.0
7299,U19EA0F,52,-11643.680000000006,46,6,25927.860000000004,14284.18
7300,UE1A998,52,1343.8500000000008,45,7,7149.83,8493.68
7301,U89CC11,52,3010.0,24,28,1636808.1600000001,1639818.16
7302,UDD42A7,52,56.70000000000027,43,9,8328.23,8384.93
7303,UB4696E,52,226.55000000000044,43,9,2856.4800000000005,3083.0299999999997
7304,U6B4E23,52,-1244.15,38,14,2289.7100000000005,1045.56
7305,U682D98,52,-60.330000000000425,40,12,5945.91,5885.58
7306,UFE9034,52,-657.0300000000013,43,9,9767.919999999998,9110.89
7307,U16FB6B,52,-362.3100000000014,42,10,27388.69,27026.38
7308,UECE6B3,52,-986.6099999999999,48,4,21749.67,20763.06
7309,U2EAC9F,52,1266.5899999999997,46,6,5113.1900000000005,6379.78
7310,U752854,52,1573.0900000000001,44,8,18458.820000000003,20031.91
7311,U162FDB,52,6738.620000000001,40,12,14645.779999999999,21384.4
7312,U051BB1,52,13626.110000000011,35,17,162399.02,176025.13
7313,UE79145,52,30685.69,29,23,221063.57000000004,251749.26
7314,UFC1375,52,16850.26,36,16,147949.08,164799.34000000003
7315,U3DA84A,52,-0.4399999999986903,29,23,39438.64000000001,39438.2
7316,U195CFE,52,13811.210000000001,44,8,18496.809999999998,32308.02
7317,U4035D5,52,2292.7500000000005,41,11,4325.700000000001,6618.450000000001
7318,U22568B,52,-1902.159999999998,50,2,13918.0,12015.84
7319,UC967D5,52,427.8499999999993,45,7,6298.8099999999995,6726.66
7320,U255539,52,12.920000000000522,47,5,3571.96,3584.8799999999997
7321,U764BF5,52,1810.3299999999995,41,11,9902.43,11712.76
7322,UF29A9C,52,-1305.3400000000004,45,7,6895.749999999998,5590.41
7323,UE6C7B9,52,427.9700000000001,49,3,4684.230000000001,5112.2
7324,U6D1A85,52,-11.180000000000597,30,22,24731.22,24720.039999999994
7325,U55FE23,52,321.19000000000005,46,6,3809.5900000000006,4130.78
7326,U711579,52,476.81000000000057,44,8,26714.81,27191.62
7327,UEC0830,52,742.2599999999998,43,9,5252.959999999999,5995.22
7328,UCBE9AB,52,-14114.29,41,11,46707.14,32592.85
7329,U063DFE,52,-9.29999999999984,48,4,1277.6,1268.3000000000002
7330,U13FCBE,52,-907.6499999999996,30,22,79665.0,78757.35
7331,UA47A81,52,0.0,27,25,46232.31,46232.310000000005
7332,UE3DAF0,52,-68.07999999999974,49,3,7894.669999999997,7826.59
7333,U0B9F69,52,392.6100000000006,37,15,47244.5,47637.11
7334,U3C3118,52,1713.8500000000013,42,10,8524.21,10238.06
7335,U622BBC,52,-203.43000000000018,44,8,9541.15,9337.72
7336,U3C4874,52,-14014.490000000002,39,13,66430.65,52416.16
7337,UE3E050,52,91388.14,44,8,20334.510000000006,111722.65
7338,UB163D0,52,15632.639999999996,35,17,39052.880000000005,54685.52
7339,UFD070E,51,-1218.9899999999998,20,31,23988.15,22769.16
7340,U4AF93D,51,8518.56,44,7,4428.3,12946.859999999999
7341,UE144B0,51,8134.669999999998,26,25,202651.0,210785.66999999998
7342,UC5E949,51,1801.6200000000008,41,10,10384.539999999999,12186.160000000002
7343,U64B28A,51,3544.580000000002,44,7,24303.799999999992,27848.379999999997
7344,UFA03D5,51,40896.38999999999,43,8,67801.92,108698.31
7345,U282DCD,51,-9740.5,39,12,50120.49999999999,40380.0
7346,UB71B6F,51,-761.51,47,4,6679.729999999998,5918.22
7347,UF7C67D,51,-439.37999999999994,45,6,3076.5499999999997,2637.17
7348,U38BE0C,51,-751.3200000000004,49,2,7846.3600000000015,7095.04
7349,UBB0E41,51,867.529999999999,34,17,29259.360000000004,30126.89
7350,UE8F6F5,51,-2878.330000000001,33,18,13048.920000000002,10170.589999999997
7351,UB6DC77,51,-23453.49,48,3,23526.550000000003,73.06
7352,UC8F9D9,51,1810.5300000000002,37,14,11267.77,13078.300000000001
7353,UED599D,51,-15958.52999999999,32,19,190187.49,174228.96
7354,U5CDD70,51,-6971.029999999999,44,7,35706.75,28735.719999999998
7355,U1072CD,51,4713.839999999999,48,3,1370.21,6084.05
7356,U538A87,51,-2044.12,45,6,5115.279999999999,3071.16
7357,U1A7406,51,4207.299999999998,42,9,10828.8,15036.099999999999
7358,UB4EBF6,51,1267.7999999999997,49,2,5408.88,6676.68
7359,UA64EC3,51,13169.51000000001,41,10,47986.68,61156.19
7360,UBB816B,51,3142.5200000000004,42,9,27719.2,30861.72
7361,UE49A52,51,3625.770000000001,39,12,14209.58,17835.35
7362,U8C14AD,51,419.65000000000146,43,8,89381.0,89800.65
7363,U71E1C9,51,-67064.34999999998,47,4,71846.08999999998,4781.74
7364,UCF5AA3,51,-7445.609999999999,47,4,16298.69,8853.08
7365,U2347F1,51,-917.3700000000006,49,2,3997.4600000000005,3080.09
7366,U6BB950,51,1072.659999999998,39,12,4151.4000000000015,5224.06
7367,UE8B59B,51,-24777.369999999995,50,1,24808.529999999995,31.16
7368,U4C90FC,51,-846.3200000000002,45,6,4559.12,3712.7999999999997
7369,U5935E2,51,-179988.61,41,10,352957.4,172968.79
7370,U5C7374,51,-1036.7599999999989,32,19,17541.03,16504.27
7371,U0D77F2,51,1403.9800000000002,30,21,19628.34,21032.32
7372,U987EFA,51,3969.6299999999997,49,2,7604.370000000001,11574.0
7373,UF7F3FE,51,495.5100000000007,40,11,15933.5,16429.010000000002
7374,UF7D9D8,51,7.269999999552965,27,24,9528200.0,9528207.27
7375,U2B2617,51,-4000.65,37,14,22757.15,18756.5
7376,U06803E,51,907.0600000000004,48,3,19732.78,20639.84
7377,UDE209C,51,360.5300000000006,44,7,6198.66,6559.1900000000005
7378,U4B7EF0,51,-9646.540000000003,34,17,39158.0,29511.459999999995
7379,U7BA81B,51,-376.41999999999973,43,8,2776.24,2399.82
7380,U5C83CD,51,-247.1500000000051,26,25,137973.16999999998,137726.02
7381,UC26E34,51,-159.22999999999593,26,25,204834.88999999998,204675.66
7382,U3E9709,51,993.0799999999997,41,10,1200.1499999999999,2193.2299999999996
7383,U1E77E4,51,-291.7600000000002,40,11,30140.010000000002,29848.25
7384,U8372D8,51,15.84000000000307,37,14,21402.95,21418.79
7385,U1A301B,51,912.7899999999997,42,9,3426.05,4338.84
7386,U74F8CE,51,-845.8100000000001,49,2,4146.92,3301.1099999999997
7387,U5973B7,51,-24315.429999999997,31,20,97739.36,73423.93000000001
7388,UDD7B6F,51,1688.3300000000008,36,15,16162.42,17850.75
7389,U243B44,51,37149.65000000001,31,20,167647.50000000003,204797.15
7390,UC35A0F,51,-18622.149999999994,37,14,30651.629999999997,12029.480000000001
7391,U2679EF,51,-1530.090000000001,41,10,10339.830000000002,8809.74
7392,U6B6680,51,3438.749999999998,45,6,36914.36,40353.11
7393,U7D119F,51,-748.83,38,13,10576.05,9827.220000000001
7394,U12EBFD,51,-437.9100000000035,43,8,104543.86,104105.95
7395,U444F42,51,-7752.940000000001,48,3,7892.940000000001,140.0
7396,U8C0068,51,-2024.4099999999944,39,12,56975.29,54950.880000000005
7397,U9F3468,51,-613.4399999999999,47,4,6453.44,5840.0
7398,U49E11E,51,-34.23000000000013,41,10,3453.0700000000006,3418.8399999999997
7399,UAC5745,51,3116.660000000002,42,9,16152.090000000004,19268.75
7400,UC7C441,51,-11036.140000000001,49,2,13828.87,2792.73
7401,U256C53,51,1438.91,45,6,4945.82,6384.73
7402,UC2F9C7,51,1308.6199999999992,44,7,6680.41,7989.03
7403,UDA8092,51,4537.470000000001,31,20,28737.93,33275.4
7404,UB7FF88,51,-836.8900000000001,49,2,1837.4200000000005,1000.53
7405,U76245D,51,1690.83,43,8,4162.39,5853.22
7406,U8E8BF5,51,-964.1400000000003,46,5,13470.269999999999,12506.13
7407,U11F616,51,-10.0,49,2,98.0,88.0
7408,UF7F8E2,51,-28121.760000000002,39,12,131928.91999999998,103807.16
7409,U1CF778,51,-44064.8,42,9,118131.36,74066.56
7410,UAA50B6,51,-24843.579999999998,50,1,36033.58,11190.0
7411,U97B13E,51,-358.93,42,9,1644.5600000000002,1285.63
7412,U5F6ED9,51,-16.25999999999658,28,23,366808.36000000004,366792.10000000003
7413,U6FEBF1,51,-27.17999999999997,49,2,316.0,288.82
7414,UA26799,51,12550.000000000002,36,15,3787.480000000001,16337.48
7415,UCAEC38,51,-17745.44,42,9,33684.229999999996,15938.789999999999
7416,UACB8AB,51,2.01999999999947,25,26,8135.86,8137.879999999999
7417,U466028,51,-5994.579999999996,29,22,117022.44,111027.86
7418,U4D47FC,51,24657.420000000002,32,19,43902.03999999999,68559.45999999999
7419,U276F6D,51,-589.7300000000007,47,4,3376.83,2787.1
7420,UD98409,51,-8974.199999999999,44,7,13295.71,4321.51
7421,U63B210,51,-4959.699999999996,30,21,64785.560000000005,59825.86000000001
7422,U546988,51,-2721.04,41,10,28768.59,26047.55
7423,U16043D,51,-1624.299999999999,46,5,6187.97,4563.67
7424,UC567EA,51,-994.9200000000001,32,19,28773.730000000003,27778.809999999998
7425,UB258ED,51,-4313.07,46,5,25289.079999999998,20976.01
7426,U0416FF,51,-3409.59,49,2,4249.49,839.9
